1,3,None,0.1,0.9,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.0,0.85,0.49950000000000006,0.13797814207650255,0.2524999999999997
1,3,None,0.15,0.15,0.7,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.2,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.1,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.25,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.3,0.55,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.35,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.4,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.45,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.5,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.55,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.6,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.65,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.7,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.75,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.8,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.85,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.0,0.8,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.1,0.7,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.05,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.15,0.65,0.55,0.0,0.0
1,3,None,0.2,0.2,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.25,0.55,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.3,0.5,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.35,0.45,0.55,0.0,0.0
1,3,None,0.2,0.4,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.45,0.35,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.5,0.3,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.55,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.6,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.65,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.7,0.1,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.75,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.0,0.75,0.49950000000000006,0.13797814207650255,0.2524999999999997
1,3,None,0.2,0.8,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.05,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.1,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.15,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.0,1.0,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,1.0,0.0,0.0,0.55,0.0,0.0
1,3,None,0.0,1.0,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.05,0.95,0.0,0.0,0.0
1,3,None,0.0,0.1,0.9,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.15,0.85,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.2,0.8,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.25,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.3,0.7,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.35,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.4,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.45,0.55,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.5,0.5,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.55,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.6,0.4,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.65,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.7,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.75,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.8,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.85,0.15,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.9,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.95,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.0,0.95,0.49950000000000006,0.13797814207650255,0.2524999999999997
1,3,None,0.05,0.05,0.9,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.1,0.85,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.15,0.8,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.2,0.75,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.25,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.35,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.3,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.4,0.55,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.45,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.55,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.5,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.6,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.65,0.3,0.55,0.0,0.0
1,3,None,0.05,0.7,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.75,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.8,0.15,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.85,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.9,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.95,0.0,0.55,0.0,0.0
1,3,None,0.1,0.0,0.9,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.1,0.8,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.05,0.85,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.15,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.2,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.3,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.25,0.65,0.0,0.0,0.0
1,3,None,0.1,0.35,0.55,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.4,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.5,0.4,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.1,0.45,0.45,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.1,0.55,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.6,0.3,0.55,0.0,0.0
1,3,None,0.1,0.65,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.7,0.2,0.0,0.0,0.0
1,3,None,0.1,0.75,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.8,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.9,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.85,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.0,0.85,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.05,0.8,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.1,0.75,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.15,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.2,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.3,0.55,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.35,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.25,0.6,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.4,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.45,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.5,0.35,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.55,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.6,0.25,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.65,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.7,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.75,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.8,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.0,0.8,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.85,0.0,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.05,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.1,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.15,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.2,0.6,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.25,0.55,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.3,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.4,0.4,0.55,0.0,0.0
1,3,None,0.2,0.35,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.45,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.5,0.3,0.0,0.0,0.0
1,3,None,0.2,0.6,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.55,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.65,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.7,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.8,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.0,0.75,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.75,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.05,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.1,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.15,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,1.0,0.0,0.0,0.55,0.0,0.0
1,3,None,0.0,1.0,0.0,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.0,1.0,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.05,0.95,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.1,0.9,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.15,0.85,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.2,0.8,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.25,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.3,0.7,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.35,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.45,0.55,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.4,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.55,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.5,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.6,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.65,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.7,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.75,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.8,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.85,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.9,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.95,0.05,0.0,0.0,0.0
1,3,None,0.05,0.0,0.95,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.05,0.9,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.1,0.85,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.15,0.8,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.25,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.2,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.3,0.65,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.35,0.6,0.55,0.0,0.0
1,3,None,0.05,0.4,0.55,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.45,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.55,0.4,0.49950000000000006,0.13797814207650255,0.2524999999999997
1,3,None,0.05,0.5,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.6,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.65,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.7,0.25,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.75,0.2,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.05,0.8,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.85,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.9,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.05,0.95,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.0,0.9,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.1,0.05,0.85,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.1,0.8,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.15,0.75,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.1,0.2,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.25,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.3,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.35,0.55,0.1,0.0,0.0
1,3,None,0.1,0.4,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.45,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.55,0.35,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.1,0.6,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.5,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.65,0.25,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.1,0.8,0.1,0.0,0.0,0.0
1,3,None,0.1,0.75,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.7,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.1,0.85,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.0,0.85,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.1,0.9,0.0,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.05,0.8,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.1,0.75,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.15,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.2,0.65,0.1,0.0,0.0
1,3,None,0.15,0.25,0.6,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.3,0.55,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.35,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.45,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.4,0.45,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.5,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.55,0.3,0.0,0.0,0.0
1,3,None,0.15,0.6,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.15,0.65,0.2,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.7,0.15,0.0,0.0,0.0
1,3,None,0.15,0.75,0.1,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.8,0.05,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.15,0.85,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.0,0.8,0.49950000000000006,0.13797814207650255,0.2524999999999997
1,3,None,0.2,0.1,0.7,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.05,0.75,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.2,0.15,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.2,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.3,0.5,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.25,0.55,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.35,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.45,0.35,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.5,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.4,0.4,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.55,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.65,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.6,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.7,0.1,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.75,0.05,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.05,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.2,0.8,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.25,0.0,0.75,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.25,0.1,0.65,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.25,0.15,0.6,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.0,1.0,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,1.0,0.0,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.05,0.95,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,1.0,0.0,0.0,0.55,0.0,0.0
1,3,None,0.0,0.2,0.8,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.1,0.9,0.55,0.0,0.0
1,3,None,0.0,0.15,0.85,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.25,0.75,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.3,0.7,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.4,0.6,0.0,0.0,0.0
1,3,None,0.0,0.35,0.65,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.45,0.55,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.5,0.5,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.55,0.45,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.6,0.4,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.65,0.35,0.49950000000000006,0.2848010368502169,0.2524999999999997
1,3,None,0.0,0.7,0.3,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.75,0.25,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.8,0.2,0.49950000000000006,0.33374200177478835,0.2524999999999997
1,3,None,0.0,0.85,0.15,0.49950000000000006,0.33374200177478835,0.2524999999999997
